novel_name,author,novelurl,serialstatus,serialnumber,category,collects,reviews,month
超级小医生,启新510,http://book.zongheng.com/book/587337.html,连载中,2197339,都市,686,46118,2045
异世界召唤,会跳舞的跳蚤,http://book.zongheng.com/book/670621.html,连载中,448210,异世,43,2162,228
黄金之路,孤独梦游症,http://book.zongheng.com/book/652994.html,连载中,32908,异世,1,90,9
长眠灯,猫咪不爱吃鱼,http://book.zongheng.com/book/688597.html,连载中,67785,异闻,1,173,41
月下梳妆,才一风,http://book.zongheng.com/book/700979.html,连载中,86235,灵异,6,94,94
书生侠客之灯笼夜蝠,几千言,http://book.zongheng.com/book/696000.html,连载中,129851,武侠,1,83,30
志异芊芜,荭萱,http://book.zongheng.com/book/646092.html,连载中,25592,仙侠,4,290,14
女总裁的神级佣兵,我域我行,http://book.zongheng.com/book/611486.html,连载中,5828567,都市,147,20040,996
平行体,6,http://book.zongheng.com/book/518172.html,连载中,108012,异术,7,723,7
特种兵王,护花使者本尊,http://book.zongheng.com/book/684665.html,连载中,293015,商战,1428,12865,7067
叶圣,行者一世,http://book.zongheng.com/book/702478.html,连载中,36549,玄幻,6,29,29
重生2007,金丞傲天,http://book.zongheng.com/book/662890.html,连载中,109247,重生,32,1970,76
失心疯,寻虎,http://book.zongheng.com/book/701089.html,连载中,15991,异世,3,53,53
龙飞,清风拂煦,http://book.zongheng.com/book/687483.html,连载中,155208,玄幻,215,3718,687
天行裂,东方天魔,http://book.zongheng.com/book/698275.html,连载中,78328,玄幻,14,189,106
美女总裁的特工保镖,培根,http://book.zongheng.com/book/703543.html,连载中,1107245,都市,0,30,30
重生之无敌为官,夜生无痕,http://book.zongheng.com/book/703575.html,连载中,1504023,文集,6,18,18
都市之特种兵王,孤雁,http://book.zongheng.com/book/703574.html,连载中,825283,都市,0,20,20
女总裁的近身特工,宏涛,http://book.zongheng.com/book/533312.html,连载中,3870215,都市,2049,137234,661
武裂虚空,芭蕉树,http://book.zongheng.com/book/648327.html,连载中,656699,异世,28,6152,206
逆天仙帝,萧禹,http://book.zongheng.com/book/595548.html,已完结,4675888,玄幻,93,10385,324
狼族第一部挣扎,刀手野狼,http://book.zongheng.com/book/692748.html,连载中,452672,江湖,15,606,148
诡谈人生,幻女OL,http://book.zongheng.com/book/675483.html,连载中,17718,文集,2,119,15
桐子花开花又落,成立志,http://book.zongheng.com/book/703439.html,连载中,42976,校园,1,75,75
末日为王,唯恨1990,http://book.zongheng.com/book/701971.html,连载中,30324,末世,5,32,32
群鬼玩过界,欲与鱼语,http://book.zongheng.com/book/703389.html,连载中,20761,灵异,25,1095,1095
矿工帝国之帝国时代,狄峰,http://book.zongheng.com/book/652905.html,连载中,97250,星际,1,1062,26
爱情宝典壹,奈落152102,http://book.zongheng.com/book/697815.html,连载中,52316,都市,1,40,12
创世三步曲,淮上文歌,http://book.zongheng.com/book/704107.html,连载中,6409,异世,2,4,1
一尾逆乾坤,天之口,http://book.zongheng.com/book/704057.html,连载中,10874,玄幻,1,3,3
去来,长知木,http://book.zongheng.com/book/703795.html,连载中,11980,仙侠,0,11,11
傲世尘途,月篝,http://book.zongheng.com/book/699746.html,连载中,282584,异世,8,50,35
极品小野医,悠然钟声,http://book.zongheng.com/book/577650.html,连载中,4918746,都市,579,41147,589
异鬼记,极之光,http://book.zongheng.com/book/567540.html,连载中,3544821,玄幻,34,8827,164
超级点赞系统,蜗居的骚年,http://book.zongheng.com/book/660205.html,连载中,1176084,都市,40,1952,137
超级淘宝,痞子老妖,http://book.zongheng.com/book/632764.html,连载中,2036316,都市,133,12056,741
神墟,咸鱼,http://book.zongheng.com/book/661397.html,连载中,1283091,玄幻,59,3181,242
异世仙缘纪,天梦璃,http://book.zongheng.com/book/703317.html,连载中,10701,修真,0,3,3
错把深情付余生,林慕宝宝,http://book.zongheng.com/book/678659.html,连载中,712481,都市,12,522,97
超术空间,我心如我,http://book.zongheng.com/book/653992.html,连载中,464613,进化,62,4277,59
血色天途,丹晨本尊,http://book.zongheng.com/book/662901.html,连载中,562925,玄幻,1552,490896,233
星辰的天空,曾小声,http://book.zongheng.com/book/636970.html,连载中,271850,异世,6,685,73
玉公子,玉石公子,http://book.zongheng.com/book/694026.html,连载中,45100,江湖,2,100,51
醉梦唐朝,墨三痕,http://book.zongheng.com/book/697347.html,连载中,71242,架空,4,176,67
巡狩江山,伴卿一醉,http://book.zongheng.com/book/696294.html,连载中,163977,架空,32,761,515
寒门官路,李安华,http://book.zongheng.com/book/700881.html,连载中,887943,都市,3,101,97
重生最强弃少,第三夜,http://book.zongheng.com/book/700887.html,连载中,501673,都市,5,106,100
一路仕途,石板路,http://book.zongheng.com/book/700931.html,连载中,593024,都市,6,122,112
绝世神医,粉嘟嘟的馒头,http://book.zongheng.com/book/682067.html,连载中,947362,都市,23,2753,508
读尸女探,轩弦,http://book.zongheng.com/book/700953.html,连载中,565468,推理,0,26,24
大人物,一三五七,http://book.zongheng.com/book/610968.html,连载中,1090060,都市,87,11034,795
逍遥神医：我的霸道女总裁,就爱吃海椒,http://book.zongheng.com/book/622412.html,连载中,2933282,都市,263,49575,3927
重生之美女如云,白猫,http://book.zongheng.com/book/673510.html,连载中,1326367,都市,30,1291,320
霸道兵王,今初,http://book.zongheng.com/book/689481.html,连载中,729405,玄幻,11,239,114
焚天武帝,贱南春,http://book.zongheng.com/book/689486.html,连载中,505698,玄幻,9,555,176
美女总裁爱上小保安：绝世高手,问鼎,http://book.zongheng.com/book/532578.html,连载中,6403613,都市,777,190584,4456
都市无敌仙尊,麻将三缺一,http://book.zongheng.com/book/703572.html,连载中,527811,都市,7,67,67
一个小兵,心醉113天,http://book.zongheng.com/book/417238.html,连载中,178710,抗战,8,854,26
武道大帝,忘情至尊,http://book.zongheng.com/book/650439.html,连载中,7888824,玄幻,1186,87970,11345
天衍剑圣,刀骑兵,http://book.zongheng.com/book/692953.html,连载中,258378,争霸,12,449,338
九字天珠,刀骑兵,http://book.zongheng.com/book/671807.html,连载中,1138565,都市,44,3275,1064
阎王戒,新桥旧桥,http://book.zongheng.com/book/575108.html,连载中,4,异术,0,2,2
魔通神,无刺仙人球,http://book.zongheng.com/book/703446.html,连载中,27725,异世,6,6,6
道元纪,雾非血,http://book.zongheng.com/book/683282.html,连载中,416218,争霸,171,6245,1902
女总裁的近身高手,不想上班,http://book.zongheng.com/book/606966.html,连载中,1710279,都市,7894,3102453,527
无限进化,楚仲,http://book.zongheng.com/book/373190.html,连载中,4412382,穿梭,7196,795476,4216
伺灵,生锈的小蜜蜂,http://book.zongheng.com/book/703103.html,连载中,63736,异世,7,36,36
我的极品小姨,风中的阳光,http://book.zongheng.com/book/640128.html,连载中,4054153,都市,2815,156398,9530
血瞳幽轮,凌天魔君之归来,http://book.zongheng.com/book/562088.html,连载中,1224150,玄幻,4,1188,122
都市奇门医圣,一念,http://book.zongheng.com/book/679906.html,连载中,13598167,都市,248,8618,853
都市鬼谷医仙,一念,http://book.zongheng.com/book/680617.html,连载中,4226574,都市,74,3675,1263
美女总裁的神级侍卫,问鼎,http://book.zongheng.com/book/680430.html,连载中,5947460,都市,23,929,221
冥王劫：鬼夫难缠,曼荷,http://book.zongheng.com/book/690521.html,连载中,469571,文集,6,256,96
圣手邪医,君留香,http://book.zongheng.com/book/635968.html,连载中,1486584,都市,35,5651,225
醉狐夜醺,花坟,http://book.zongheng.com/book/699872.html,连载中,107351,灵异,6,386,223
剑者荣耀,余生就是放浪,http://book.zongheng.com/book/699284.html,连载中,194625,都市,3,118,80
天道始序,山隐者,http://book.zongheng.com/book/594044.html,连载中,101692,玄幻,7,288,66
万千界域,天远玖凌,http://book.zongheng.com/book/704032.html,连载中,6418,异世,8,7,7
九天归墟传,向晚风寒,http://book.zongheng.com/book/701270.html,连载中,65024,玄幻,13,121,121
傲古战皇,墨鱼,http://book.zongheng.com/book/689504.html,连载中,523006,玄幻,6,171,78
超能农民工,纵横天下,http://book.zongheng.com/book/679148.html,连载中,5361985,都市,25,1807,565
天残战神,落李凡尘,http://book.zongheng.com/book/700104.html,连载中,70424,玄幻,1,80,60
我给天庭发微信,横山农夫,http://book.zongheng.com/book/680452.html,连载中,4402162,都市,46,1815,319
弑神之王,明月骄阳,http://book.zongheng.com/book/680518.html,连载中,3877827,玄幻,41,2268,450
最强屠龙系统,一眉道长,http://book.zongheng.com/book/681131.html,连载中,3954379,玄幻,143,12603,1642
诡异之瞳,DOW凡,http://book.zongheng.com/book/693714.html,连载中,151925,灵异,13,210,141
戒色系统,唯爱林黛玉,http://book.zongheng.com/book/703386.html,连载中,5487,科幻,0,7,7
苍山道途,君不见有余,http://book.zongheng.com/book/700616.html,连载中,130632,玄幻,8,36,36
云锦山演义,沪上黄鱼,http://book.zongheng.com/book/666439.html,连载中,263584,仙侠,222,3783,144
远古使命,秋波有悔,http://book.zongheng.com/book/704126.html,连载中,23611,玄幻,1,16,16
魔发千灵道,君无夜帝,http://book.zongheng.com/book/703183.html,连载中,38225,仙侠,1,21,21
水浒之特种兵王,妖惑天下,http://book.zongheng.com/book/536515.html,连载中,6932136,历史,1154,114682,2888
绿茵圣父,木子柒7,http://book.zongheng.com/book/602387.html,连载中,1160474,竞技,2366,57137,3459
天才神医混都市,香酥鸡块,http://book.zongheng.com/book/679854.html,连载中,2024634,都市,38,4409,1487
花都僵尸警察,一念荒唐,http://book.zongheng.com/book/679861.html,连载中,1902935,都市,10,669,156
女总裁的近身兵王,寂灭战神,http://book.zongheng.com/book/680301.html,连载中,4157250,都市,19,544,139
至尊小神农,黄金万两,http://book.zongheng.com/book/680775.html,连载中,3704894,都市,18,1432,321
乡村小神棍,猫大师,http://book.zongheng.com/book/680815.html,连载中,4889660,都市,40,1477,331
奥贝,五茸,http://book.zongheng.com/book/704013.html,连载中,16062,奇幻,1,6,6
超级医圣,为何有雨,http://book.zongheng.com/book/681129.html,连载中,2110931,都市,20,1028,182
云梦战记,草木行云,http://book.zongheng.com/book/702709.html,连载中,48072,玄幻,4,20,20
斗玄战圣,星成,http://book.zongheng.com/book/677060.html,连载中,1561008,玄幻,15,1052,375
幻世如风,昼夜颠倒,http://book.zongheng.com/book/702560.html,连载中,38503,异世,1,25,25
阴阳收债人,张烧饼,http://book.zongheng.com/book/669612.html,连载中,221486,灵异,4,48,35
麒麟阁之宿命,朝流暮坠,http://book.zongheng.com/book/652779.html,连载中,688130,武侠,6,1144,95
地府朋友圈,花生鱼米,http://book.zongheng.com/book/576044.html,连载中,3347605,都市,2429,232765,2093
另一个宇宙,前未今,http://book.zongheng.com/book/703426.html,连载中,42330,星际,13,26,25
弑神之我主天下,爱你们,http://book.zongheng.com/book/702718.html,连载中,17392,异世,2,19,19
异世战争狂人,骨白,http://book.zongheng.com/book/700669.html,连载中,49875,争霸,4,50,46
恐怖之旅,一只肥鸟,http://book.zongheng.com/book/663438.html,连载中,518947,异闻,41,1686,227
蝶舞镇花魂,阴阳灯,http://book.zongheng.com/book/701107.html,连载中,37669,武侠,1,29,29
主神的游戏,夜雨弦,http://book.zongheng.com/book/690911.html,连载中,159688,末世,18,794,411
万灵之上,菜鸡者也,http://book.zongheng.com/book/676486.html,连载中,194484,修真,3,416,91
致命赌注,溪客,http://book.zongheng.com/book/663341.html,连载中,701820,都市,10,651,70
修仙狠人,天下易家,http://book.zongheng.com/book/699198.html,连载中,69026,仙侠,3,68,36
火影之剑术之神,露台珍珠白,http://book.zongheng.com/book/703428.html,连载中,48241,同人,12,46,46
仙不留人,别怪太监,http://book.zongheng.com/book/700180.html,连载中,53691,仙侠,8,56,46
修真归来在都市,傲气云,http://book.zongheng.com/book/666731.html,连载中,1229604,修真,69,8610,364
六道执事,玩坏你的男孩,http://book.zongheng.com/book/703664.html,连载中,14515,玄幻,0,24,24
傲世生死行,枯萎的星光,http://book.zongheng.com/book/664612.html,连载中,329915,异世,4,477,21
校花的透视兵王,刀锋易冷,http://book.zongheng.com/book/680784.html,连载中,4294126,都市,34,4204,2609
美女老板的极品高手,一条小小鱼,http://book.zongheng.com/book/680995.html,连载中,4498544,都市,9,755,187
赤生瞳,冷羽无情,http://book.zongheng.com/book/698883.html,连载中,2170162,异世,27,356,246
天人传说,地狱超人,http://book.zongheng.com/book/673907.html,连载中,357432,玄幻,597,125742,372
紫气星辰,核桃尊者,http://book.zongheng.com/book/681318.html,连载中,211406,争霸,3,519,141
千古魔主,冬日暖阳来,http://book.zongheng.com/book/690434.html,连载中,1693529,文集,2,100,24
剑凌九重天下,轩辕亮,http://book.zongheng.com/book/627221.html,连载中,680430,文集,20,2488,69
猛男诞生记,北冥小妖,http://book.zongheng.com/book/578043.html,连载中,6240683,都市,910,68290,6817
乡村超强狂少,世子随风,http://book.zongheng.com/book/703705.html,连载中,10530,都市,1,82,82
绝世修罗神,骑着小猪乱跑的亦晨,http://book.zongheng.com/book/703835.html,连载中,4604,异世,4,107,107
宁可儿,徐舒,http://book.zongheng.com/book/678505.html,连载中,4720,科幻,1,100,5
天仰,叶墨白,http://book.zongheng.com/book/687087.html,连载中,8804,异世,3,27,27
偷天魔帝,咖喱鸡排饭,http://book.zongheng.com/book/674486.html,连载中,173397,争霸,75,4233,89
幻武动世,乾转,http://book.zongheng.com/book/529615.html,连载中,14973,异世,2,75,17
帝皇修罗决,笑醒了哭,http://book.zongheng.com/book/561986.html,连载中,1697145,玄幻,29,5446,137
末世点将录,失了智的大侠,http://book.zongheng.com/book/704137.html,连载中,3590,玄幻,0,4,4
美女总裁的特种兵王,雷神巨子,http://book.zongheng.com/book/680514.html,连载中,2550730,都市,39,1983,655
神武战尊,蛛丝马迹,http://book.zongheng.com/book/675135.html,连载中,1695165,玄幻,47,5584,300
天命江山,黄福桌,http://book.zongheng.com/book/670300.html,连载中,698049,历史,126,3813,439
无敌打狗系统,贾赛界大神,http://book.zongheng.com/book/682881.html,连载中,281055,异世,16,1280,263
破劫一生,丑叔,http://book.zongheng.com/book/702086.html,连载中,89999,玄幻,5,67,67
剑痴求仙记,冰冻三尺,http://book.zongheng.com/book/594521.html,连载中,286365,修真,4,1518,77
修真强少在校园,唐箫,http://book.zongheng.com/book/533613.html,连载中,5536668,都市,10450,2662955,3305
风华雪月终与我无关,蓝衣婆,http://book.zongheng.com/book/704139.html,连载中,2528,争霸,0,6,6
从零开始的末世生活,蓝桥,http://book.zongheng.com/book/660208.html,连载中,1467097,科幻,206,13466,1016
白痴魔女江湖游,亿然晨晨,http://book.zongheng.com/book/688654.html,连载中,116467,玄幻,2,194,78
